Depth	Temperature
m	ºC
52.28	15.9544
52.33	15.9555
52.38	15.9581
52.43	15.9594
52.48	15.9611
52.53	15.964
52.58	15.9681
52.63	15.9701
52.68	15.9713
52.73	15.9708
52.78	15.972
52.83	15.9749
52.88	15.9766
52.93	15.9783
52.98	15.9796
53.03	15.9812
53.08	15.9819
53.13	15.9844
53.18	15.9877
53.23	15.9898
53.28	15.9905
53.33	15.9917
53.38	15.9915
53.43	15.9927
53.48	15.9932
53.53	15.9949
53.58	15.9958
53.63	15.996
53.68	15.9961
53.73	15.9965
53.78	15.9963
53.83	15.9974
53.88	16.0013
53.93	16.0101
53.98	16.017
54.03	16.0206
54.08	16.0221
54.13	16.0238
54.18	16.0265
54.23	16.0285
54.28	16.0297
54.33	16.0312
54.38	16.034
54.43	16.0361
54.48	16.0379
54.53	16.0413
54.58	16.0446
54.63	16.0489
54.68	16.0551
54.73	16.0611
54.78	16.0667
54.83	16.0712
54.88	16.0747
54.93	16.0764
54.98	16.0764
55.03	16.0766
55.08	16.0761
55.13	16.0759
55.18	16.076
55.23	16.0752
55.28	16.0751
55.33	16.0762
55.38	16.0765
55.43	16.0793
55.48	16.0828
55.53	16.0857
55.58	16.0883
55.63	16.0899
55.68	16.0896
55.73	16.0896
55.78	16.09
55.83	16.0915
55.88	16.0911
55.93	16.091
55.98	16.0911
56.03	16.0919
56.08	16.0919
56.13	16.0922
56.18	16.0928
56.23	16.0927
56.28	16.0925
56.33	16.0926
56.38	16.0934
56.43	16.094
56.48	16.0949
56.53	16.0994
56.58	16.1021
56.63	16.1047
56.68	16.1057
56.73	16.1089
56.78	16.1115
56.83	16.1129
56.88	16.1142
56.93	16.1144
56.98	16.116
57.03	16.1184
57.08	16.1205
57.13	16.1219
57.18	16.1245
57.23	16.1266
57.28	16.1264
57.33	16.1283
57.38	16.1292
57.43	16.1296
57.48	16.1304
57.53	16.1314
57.58	16.133
57.63	16.1368
57.68	16.1385
57.73	16.1408
57.78	16.1446
57.83	16.1495
57.88	16.1533
57.93	16.1546
57.98	16.155
58.03	16.155
58.08	16.1543
58.13	16.1547
58.18	16.1594
58.23	16.1639
58.28	16.1676
58.33	16.1686
58.38	16.1697
58.43	16.1698
58.48	16.1707
58.53	16.1714
58.58	16.1722
58.63	16.1719
58.68	16.1715
58.73	16.1722
58.78	16.1734
58.83	16.1776
58.88	16.1805
58.93	16.1842
58.98	16.1888
59.03	16.1926
59.08	16.1925
59.13	16.1943
59.18	16.1965
59.23	16.2
59.28	16.203
59.33	16.2044
59.38	16.2051
59.43	16.2056
59.48	16.2072
59.53	16.2081
59.58	16.2084
59.63	16.2083
59.68	16.2089
59.73	16.2101
59.78	16.2123
59.83	16.2142
59.88	16.2182
59.93	16.2217
59.98	16.2239
60.03	16.2256
60.08	16.2254
60.13	16.2268
60.18	16.2314
60.23	16.2337
60.28	16.2363
60.33	16.2418
60.38	16.2445
60.43	16.2472
60.48	16.2504
60.53	16.2519
60.58	16.2522
60.63	16.2517
60.68	16.2527
60.73	16.2539
60.78	16.257
60.83	16.2622
60.88	16.2654
60.93	16.2682
60.98	16.2691
61.03	16.2678
61.08	16.2694
61.13	16.2716
61.18	16.2731
61.23	16.2813
61.28	16.2852
61.33	16.2946
61.38	16.3031
61.43	16.3052
61.48	16.3053
61.53	16.3038
61.58	16.3048
61.63	16.3053
61.68	16.3049
61.73	16.3052
61.78	16.304
61.83	16.3044
61.88	16.3032
61.93	16.3018
61.98	16.3021
62.03	16.3014
62.08	16.3005
62.13	16.3001
62.18	16.3005
62.23	16.3
62.28	16.3003
62.33	16.306
62.38	16.3138
62.43	16.3166
62.48	16.3206
62.53	16.3232
62.58	16.3269
62.63	16.332
62.68	16.3358
62.73	16.3383
62.78	16.3388
62.83	16.3394
62.88	16.3395
62.93	16.3412
62.98	16.3424
63.03	16.3464
63.08	16.349
63.13	16.3506
63.18	16.3552
63.23	16.3601
63.28	16.3619
63.33	16.3617
63.38	16.3611
63.43	16.3609
63.48	16.3614
63.53	16.3633
63.58	16.3635
63.63	16.3648
63.68	16.3663
63.73	16.3703
63.78	16.3718
63.83	16.3734
63.88	16.3751
63.93	16.378
63.98	16.379
64.03	16.3785
64.08	16.3793
64.13	16.3805
64.18	16.3805
64.23	16.3797
64.28	16.3793
64.33	16.3801
64.38	16.3815
64.43	16.383
64.48	16.3849
64.53	16.3868
64.58	16.3887
64.63	16.3912
64.68	16.3944
64.73	16.3961
64.78	16.3974
64.83	16.3993
64.88	16.4006
64.93	16.4016
64.98	16.4038
65.03	16.405
65.08	16.4062
65.13	16.4062
65.18	16.4063
65.23	16.4074
65.28	16.4081
65.33	16.4106
65.38	16.4126
65.43	16.419
65.48	16.4252
65.53	16.4296
65.58	16.4313
65.63	16.4334
65.68	16.4403
65.73	16.4456
65.78	16.4485
65.83	16.4568
65.88	16.4631
65.93	16.4643
65.98	16.4676
66.03	16.4703
66.08	16.4722
66.13	16.4723
66.18	16.474
66.23	16.4753
66.28	16.4767
66.33	16.4789
66.38	16.4814
66.43	16.483
66.48	16.4856
66.53	16.4876
66.58	16.4894
66.63	16.4907
66.68	16.4921
66.73	16.4947
66.78	16.4952
66.83	16.4968
66.88	16.4991
66.93	16.4999
66.98	16.4996
67.03	16.4975
67.08	16.4962
67.13	16.4963
67.18	16.4975
67.23	16.4979
67.28	16.4978
67.33	16.4982
67.38	16.4982
67.43	16.4977
67.48	16.5002
67.53	16.5055
67.58	16.5099
67.63	16.513
67.68	16.5147
67.73	16.5214
67.78	16.527
67.83	16.5297
67.88	16.53
67.93	16.5303
67.98	16.5335
68.03	16.5339
68.08	16.532
68.13	16.5322
68.18	16.5315
68.23	16.5308
68.28	16.5309
68.33	16.5323
68.38	16.5335
68.43	16.5342
68.48	16.5359
68.53	16.5374
68.58	16.5378
68.63	16.5373
68.68	16.5363
68.73	16.5355
68.78	16.5389
68.83	16.5452
68.88	16.5475
68.93	16.5509
68.98	16.558
69.03	16.5641
69.08	16.566
69.13	16.5679
69.18	16.571
69.23	16.5714
69.28	16.575
69.33	16.5785
69.38	16.5856
69.43	16.5923
69.48	16.5975
69.53	16.5991
69.58	16.5977
69.63	16.5943
69.68	16.5926
69.73	16.593
69.78	16.594
69.83	16.5933
69.88	16.5934
69.93	16.5932
69.98	16.5926
70.03	16.593
70.08	16.5939
70.13	16.5962
70.18	16.5995
70.23	16.6065
70.28	16.6097
70.33	16.6109
70.38	16.6111
70.43	16.6118
70.48	16.6121
70.53	16.6115
70.58	16.6099
70.63	16.6102
70.68	16.6113
70.73	16.6123
70.78	16.6134
70.83	16.6148
70.88	16.6168
70.93	16.6184
70.98	16.6213
71.03	16.6247
71.08	16.6258
71.13	16.6267
71.18	16.6279
71.23	16.6304
71.28	16.6312
71.33	16.6348
71.38	16.6394
71.43	16.6392
71.48	16.6374
71.53	16.6374
71.58	16.6368
71.63	16.6395
71.68	16.6425
71.73	16.6455
71.78	16.6473
71.83	16.6494
71.88	16.6517
71.93	16.6527
71.98	16.6549
72.03	16.656
72.08	16.6567
72.13	16.6568
72.18	16.6573
72.23	16.6615
72.28	16.6656
72.33	16.6677
72.38	16.6683
72.43	16.6692
72.48	16.6708
72.53	16.6724
72.58	16.6762
72.63	16.6794
72.68	16.6807
72.73	16.6832
72.78	16.6883
72.83	16.6893
72.88	16.6872
72.93	16.685
72.98	16.6842
73.03	16.6855
73.08	16.6879
73.13	16.6895
73.18	16.689
73.23	16.6891
73.28	16.6964
73.33	16.705
73.38	16.7112
73.43	16.7165
73.48	16.7209
73.53	16.7267
73.58	16.7301
73.63	16.7322
73.68	16.7361
73.73	16.7389
73.78	16.7388
73.83	16.7401
73.88	16.7411
73.93	16.7422
73.98	16.7437
74.03	16.7445
74.08	16.7459
74.13	16.7468
74.18	16.7464
74.23	16.7468
74.28	16.7475
74.33	16.7495
74.38	16.7499
74.43	16.7507
74.48	16.7517
74.53	16.7527
74.58	16.7536
74.63	16.7554
74.68	16.7572
74.73	16.759
74.78	16.7616
74.83	16.7646
74.88	16.7673
74.93	16.7691
74.98	16.77
75.03	16.7711
75.08	16.7722
75.13	16.7726
75.18	16.7729
75.23	16.7743
75.28	16.7762
75.33	16.779
75.38	16.7826
75.43	16.7841
75.48	16.7871
75.53	16.7907
75.58	16.7957
75.63	16.7978
75.68	16.7987
75.73	16.8015
75.78	16.8044
75.83	16.8072
75.88	16.8112
75.93	16.8169
75.98	16.8186
76.03	16.8204
76.08	16.822
76.13	16.8213
76.18	16.8219
76.23	16.8235
76.28	16.8254
76.33	16.8249
76.38	16.8281
76.43	16.8326
76.48	16.8403
76.53	16.8476
76.58	16.851
76.63	16.8516
76.68	16.852
76.73	16.8541
76.78	16.8576
76.83	16.864
76.88	16.8725
76.93	16.8767
76.98	16.8784
77.03	16.8823
77.08	16.8869
77.13	16.8907
77.18	16.8945
77.23	16.8958
77.28	16.8968
77.33	16.8987
77.38	16.9014
77.43	16.9018
77.48	16.9012
77.53	16.901
77.58	16.9002
77.63	16.8998
77.68	16.8985
77.73	16.8986
77.78	16.8976
77.83	16.8957
77.88	16.8973
77.93	16.9033
77.98	16.9052
78.03	16.9065
78.08	16.9089
78.13	16.9108
78.18	16.9123
78.23	16.9127
78.28	16.9142
78.33	16.915
78.38	16.9142
78.43	16.914
78.48	16.9156
78.53	16.9173
78.58	16.9236
78.63	16.9303
78.68	16.9326
78.73	16.9361
78.78	16.9399
78.83	16.9427
78.88	16.9444
78.93	16.9455
78.98	16.9456
79.03	16.9469
79.08	16.9485
79.13	16.9501
79.18	16.9523
79.23	16.9543
79.28	16.954
79.33	16.9522
79.38	16.9507
79.43	16.9519
79.48	16.9549
79.53	16.9575
79.58	16.9594
79.63	16.9593
79.68	16.9577
79.73	16.9563
79.78	16.9565
79.83	16.9577
79.88	16.9585
79.93	16.9618
79.98	16.9674
80.03	16.9738
80.08	16.9764
80.13	16.9764
80.18	16.9711
80.23	16.9733
