Depth	Temperature
m	'C
33.30	18.59
33.31	18.5939
33.32	18.5939
33.33	18.5939
33.34	18.59
33.35	18.59
33.36	18.59
33.37	18.5939
33.38	18.5939
33.39	18.5939
33.40	18.59
33.41	18.59
33.42	18.5939
33.43	18.59
33.44	18.59
33.45	18.5939
33.46	18.59
33.47	18.5939
33.48	18.5939
33.49	18.5979
33.50	18.6018
33.51	18.5939
33.52	18.59
33.53	18.5939
33.54	18.59
33.55	18.5979
33.56	18.6018
33.57	18.5979
33.58	18.59
33.59	18.5939
33.60	18.5939
33.61	18.5979
33.62	18.6057
33.63	18.5979
33.64	18.5939
33.65	18.5939
33.66	18.5979
33.67	18.6018
33.68	18.6018
33.69	18.5979
33.70	18.6057
33.71	18.6018
33.72	18.5979
33.73	18.5979
33.74	18.5979
33.75	18.5939
33.76	18.6018
33.77	18.6057
33.78	18.5979
33.79	18.5979
33.80	18.6057
33.81	18.6057
33.82	18.6057
33.83	18.6018
33.84	18.5979
33.85	18.6018
33.86	18.6057
33.87	18.6018
33.88	18.6018
33.89	18.6018
33.90	18.6057
33.91	18.6097
33.92	18.6057
33.93	18.6057
33.94	18.6057
33.95	18.6018
33.96	18.6018
33.97	18.6057
33.98	18.6136
33.99	18.6097
34.00	18.6136
34.01	18.6136
34.02	18.6175
34.03	18.6097
34.04	18.6057
34.05	18.6097
34.06	18.6097
34.07	18.6175
34.08	18.6175
34.09	18.6175
34.10	18.6136
34.11	18.6057
34.12	18.6097
34.13	18.6136
34.14	18.6136
34.15	18.6136
34.16	18.6175
34.17	18.6215
34.18	18.6136
34.19	18.6097
34.20	18.6097
34.21	18.6136
34.22	18.6136
34.23	18.6136
34.24	18.6136
34.25	18.6215
34.26	18.6136
34.27	18.6175
34.28	18.6175
34.29	18.6215
34.30	18.6215
34.31	18.6175
34.32	18.6175
34.33	18.6175
34.34	18.6136
34.35	18.6136
34.36	18.6097
34.37	18.6057
34.38	18.6136
34.39	18.6175
34.40	18.6215
34.41	18.6254
34.42	18.6254
34.43	18.6215
34.44	18.6254
34.45	18.6215
34.46	18.6175
34.47	18.6215
34.48	18.6175
34.49	18.6175
34.50	18.6175
34.51	18.6175
34.52	18.6254
34.53	18.6294
34.54	18.6254
34.55	18.6215
34.56	18.6136
34.57	18.6175
34.58	18.6175
34.59	18.6175
34.60	18.6215
34.61	18.6215
34.62	18.6215
34.63	18.6254
34.64	18.6254
34.65	18.6215
34.66	18.6215
34.67	18.6215
34.68	18.6294
34.69	18.6254
34.70	18.6215
34.71	18.6254
34.72	18.6294
34.73	18.6372
34.74	18.6215
34.75	18.6175
34.76	18.6175
34.77	18.6215
34.78	18.6294
34.79	18.6254
34.80	18.6254
34.81	18.6294
34.82	18.6254
34.83	18.6294
34.84	18.6333
34.85	18.6294
34.86	18.6254
34.87	18.6333
34.88	18.6333
34.89	18.6333
34.90	18.6294
34.91	18.6333
34.92	18.6333
34.93	18.6294
34.94	18.6333
34.95	18.6294
34.96	18.6294
34.97	18.6294
34.98	18.6294
34.99	18.6333
35.00	18.6333
35.01	18.6333
35.02	18.6294
35.03	18.6294
35.04	18.6333
35.05	18.6333
35.06	18.6294
35.07	18.6294
35.08	18.6294
35.09	18.6372
35.10	18.6333
35.11	18.6333
35.12	18.6372
35.13	18.6412
35.14	18.6412
35.15	18.6412
35.16	18.6333
35.17	18.6294
35.18	18.6294
35.19	18.6294
35.20	18.6333
35.21	18.6372
35.22	18.6372
35.23	18.6372
35.24	18.6372
35.25	18.6333
35.26	18.6372
35.27	18.6412
35.28	18.6372
35.29	18.6372
35.30	18.6412
35.31	18.6412
35.32	18.6372
35.33	18.6372
35.34	18.6294
35.35	18.6294
35.36	18.6333
35.37	18.6372
35.38	18.6372
35.39	18.6333
35.40	18.6372
35.41	18.6451
35.42	18.6451
35.43	18.6451
35.44	18.6412
35.45	18.6333
35.46	18.6412
35.47	18.6412
35.48	18.6412
35.49	18.6372
35.50	18.6412
35.51	18.6451
35.52	18.6451
35.53	18.6451
35.54	18.653
35.55	18.653
35.56	18.649
35.57	18.649
35.58	18.6451
35.59	18.6412
35.60	18.6333
35.61	18.6412
35.62	18.649
35.63	18.653
35.64	18.653
35.65	18.6451
35.66	18.6451
35.67	18.6451
35.68	18.653
35.69	18.6569
35.70	18.653
35.71	18.653
35.72	18.649
35.73	18.653
35.74	18.653
35.75	18.649
35.76	18.653
35.77	18.653
35.78	18.6569
35.79	18.653
35.80	18.6451
35.81	18.649
35.82	18.6569
35.83	18.6609
35.84	18.6609
35.85	18.6569
35.86	18.653
35.87	18.649
35.88	18.653
35.89	18.6569
35.90	18.6451
35.91	18.649
35.92	18.6609
35.93	18.653
35.94	18.653
35.95	18.6569
35.96	18.653
35.97	18.653
35.98	18.653
35.99	18.6569
36.00	18.6609
36.01	18.6569
36.02	18.6569
36.03	18.6569
36.04	18.653
36.05	18.6609
36.06	18.6609
36.07	18.6569
36.08	18.6569
36.09	18.6569
36.10	18.653
36.11	18.6569
36.12	18.6569
36.13	18.6569
36.14	18.6609
36.15	18.6609
36.16	18.6609
36.17	18.6569
36.18	18.6569
36.19	18.6609
36.20	18.6609
36.21	18.6609
36.22	18.6648
36.23	18.6609
36.24	18.6648
36.25	18.6648
36.26	18.6609
36.27	18.6569
36.28	18.6569
36.29	18.6609
36.30	18.6569
36.31	18.6609
36.32	18.6648
36.33	18.6609
36.34	18.6609
36.35	18.6648
36.36	18.6687
36.37	18.6687
36.38	18.6648
36.39	18.6609
36.40	18.6687
36.41	18.6766
36.42	18.6727
36.43	18.6687
36.44	18.6687
36.45	18.6766
36.46	18.6766
36.47	18.6727
36.48	18.6648
36.49	18.6727
36.50	18.6727
36.51	18.6687
36.52	18.6687
36.53	18.6727
36.54	18.6727
36.55	18.6727
36.56	18.6766
36.57	18.6727
36.58	18.6766
36.59	18.6727
36.60	18.6687
36.61	18.6766
36.62	18.6766
36.63	18.6805
36.64	18.6805
36.65	18.6805
36.66	18.6766
36.67	18.6727
36.68	18.6766
36.69	18.6766
36.70	18.6727
36.71	18.6727
36.72	18.6805
36.73	18.6805
36.74	18.6727
36.75	18.6766
36.76	18.6766
36.77	18.6766
36.78	18.6727
36.79	18.6727
36.80	18.6727
36.81	18.6727
36.82	18.6766
36.83	18.6805
36.84	18.6766
36.85	18.6727
36.86	18.6766
36.87	18.6766
36.88	18.6766
36.89	18.6845
36.90	18.6805
36.91	18.6766
36.92	18.6805
36.93	18.6805
36.94	18.6805
36.95	18.6805
36.96	18.6845
36.97	18.6805
36.98	18.6766
36.99	18.6805
37.00	18.6805
37.01	18.6884
37.02	18.6884
37.03	18.6884
37.04	18.6845
37.05	18.6805
37.06	18.6766
37.07	18.6766
37.08	18.6766
37.09	18.6845
37.10	18.6805
37.11	18.6805
37.12	18.6884
37.13	18.6884
37.14	18.6884
37.15	18.6845
37.16	18.6884
37.17	18.6884
37.18	18.6845
37.19	18.6845
37.20	18.6845
37.21	18.6805
37.22	18.6845
37.23	18.6845
37.24	18.6805
37.25	18.6845
37.26	18.6845
37.27	18.6845
37.28	18.6845
37.29	18.6805
37.30	18.6845
37.31	18.6884
37.32	18.6845
37.33	18.6884
37.34	18.6845
37.35	18.6805
37.36	18.6805
37.37	18.6884
37.38	18.6845
37.39	18.6845
37.40	18.6884
37.41	18.6884
37.42	18.6924
37.43	18.6884
37.44	18.6845
37.45	18.6884
37.46	18.6884
37.47	18.6845
37.48	18.6884
37.49	18.6924
37.50	18.6924
37.51	18.6924
37.52	18.6924
37.53	18.7002
37.54	18.7002
37.55	18.6924
37.56	18.6884
37.57	18.6845
37.58	18.6924
37.59	18.6884
37.60	18.6845
37.61	18.6884
37.62	18.6884
37.63	18.6924
37.64	18.6963
37.65	18.6924
37.66	18.6963
37.67	18.7002
37.68	18.7042
37.69	18.7042
37.70	18.6963
37.71	18.6884
37.72	18.6884
37.73	18.6924
37.74	18.6963
37.75	18.6924
37.76	18.6924
37.77	18.6963
37.78	18.6963
37.79	18.6924
37.80	18.7002
37.81	18.7002
37.82	18.6963
37.83	18.7002
37.84	18.6963
37.85	18.6963
37.86	18.6963
37.87	18.7002
37.88	18.7042
37.89	18.7002
37.90	18.6963
37.91	18.6963
37.92	18.6963
37.93	18.6924
37.94	18.7002
37.95	18.7042
37.96	18.7042
37.97	18.7002
37.98	18.7042
37.99	18.7042
38.00	18.7081
38.01	18.7081
38.02	18.7042
38.03	18.7081
38.04	18.7081
38.05	18.712
38.06	18.712
38.07	18.7081
38.08	18.7081
38.09	18.712
38.10	18.7081
38.11	18.7081
38.12	18.712
38.13	18.712
38.14	18.712
38.15	18.7081
38.16	18.7081
38.17	18.712
38.18	18.7081
38.19	18.7081
38.20	18.712
38.21	18.7042
38.22	18.7081
38.23	18.7199
38.24	18.712
38.25	18.712
38.26	18.7081
38.27	18.7002
38.28	18.7042
38.29	18.7081
38.30	18.7081
38.31	18.7081
38.32	18.7081
38.33	18.712
38.34	18.712
38.35	18.7081
38.36	18.7081
38.37	18.712
38.38	18.712
38.39	18.716
38.40	18.716
38.41	18.716
38.42	18.7199
38.43	18.7199
38.44	18.7199
38.45	18.712
38.46	18.712
38.47	18.716
38.48	18.7199
38.49	18.7239
38.50	18.7199
38.51	18.716
38.52	18.716
38.53	18.712
38.54	18.716
38.55	18.716
38.56	18.7199
38.57	18.716
38.58	18.7199
38.59	18.7239
38.60	18.7239
38.61	18.7239
38.62	18.7199
38.63	18.716
38.64	18.712
38.65	18.716
38.66	18.7199
38.67	18.7199
38.68	18.7199
38.69	18.7199
38.70	18.716
38.71	18.712
38.72	18.712
38.73	18.716
38.74	18.716
38.75	18.712
38.76	18.7199
38.77	18.716
38.78	18.712
38.79	18.716
38.80	18.7199
38.81	18.7199
38.82	18.7239
38.83	18.7278
38.84	18.7278
38.85	18.7239
38.86	18.7199
38.87	18.7199
38.88	18.7239
38.89	18.7278
38.90	18.7278
38.91	18.7278
38.92	18.7199
38.93	18.7239
38.94	18.7278
38.95	18.7239
38.96	18.7239
38.97	18.7239
38.98	18.7317
38.99	18.7278
39.00	18.7199
39.01	18.7239
39.02	18.7278
39.03	18.7278
39.04	18.7278
39.05	18.7239
39.06	18.7278
39.07	18.7317
39.08	18.7278
39.09	18.7317
39.10	18.7317
39.11	18.7278
39.12	18.7239
39.13	18.7278
39.14	18.7317
39.15	18.7278
39.16	18.7317
39.17	18.7357
39.18	18.7278
39.19	18.7199
39.20	18.7278
39.21	18.7357
39.22	-999
39.23	18.7357
39.24	18.7317
39.25	18.7357
39.26	18.7357
39.27	18.7317
39.28	18.7317
39.29	18.7317
39.30	18.7278
39.31	18.7317
39.32	18.7317
39.33	18.7357
39.34	18.7357
39.35	18.7357
39.36	18.7396
39.37	18.7357
39.38	18.7317
39.39	18.7317
39.40	18.7396
39.41	18.7396
39.42	18.7357
39.43	18.7357
39.44	18.7396
39.45	18.7435
39.46	18.7357
39.47	18.7317
39.48	18.7396
39.49	18.7396
39.50	18.7317
39.51	18.7357
39.52	18.7396
39.53	18.7396
39.54	18.7396
39.55	18.7357
39.56	18.7435
39.57	18.7357
39.58	18.7357
39.59	18.7396
39.60	18.7357
39.61	18.7435
39.62	18.7475
39.63	18.7435
39.64	18.7435
39.65	18.7435
39.66	18.7396
39.67	18.7396
39.68	18.7435
39.69	18.7475
39.70	18.7475
39.71	18.7475
39.72	18.7435
39.73	18.7435
39.74	18.7475
39.75	18.7475
39.76	18.7435
39.77	18.7475
39.78	18.7475
39.79	18.7475
39.80	18.7475
39.81	18.7514
39.82	18.7475
39.83	18.7435
39.84	18.7475
39.85	18.7514
39.86	18.7514
39.87	18.7435
39.88	18.7475
39.89	18.7475
39.90	18.7475
39.91	18.7553
39.92	18.7475
39.93	18.7475
39.94	18.7514
39.95	18.7514
39.96	18.7514
39.97	18.7396
39.98	18.7475
39.99	18.7514
40.00	18.7553
40.01	18.7514
40.02	18.7514
40.03	18.7553
40.04	18.7514
40.05	18.7514
40.06	18.7514
40.07	18.7514
40.08	18.7514
40.09	18.7553
40.10	18.7553
40.11	18.7553
40.12	18.7593
40.13	18.7672
40.14	18.7632
40.15	18.7632
40.16	18.7593
40.17	18.7593
40.18	18.7593
40.19	18.7553
40.20	18.7514
40.21	18.7593
40.22	18.7593
40.23	18.7553
40.24	18.7514
40.25	18.7514
40.26	18.7514
40.27	18.7593
40.28	18.7593
40.29	18.7553
40.30	18.7593
40.31	18.7632
40.32	18.7632
40.33	18.7553
40.34	18.7514
40.35	18.7593
40.36	18.7632
40.37	18.7553
40.38	18.7553
40.39	18.7593
40.40	18.7553
40.41	18.7514
40.42	18.7514
40.43	18.7593
40.44	18.7593
40.45	18.7593
40.46	18.7632
40.47	18.7672
40.48	18.7632
40.49	18.7672
40.50	18.7632
40.51	18.7672
40.52	18.7632
40.53	18.7632
40.54	18.7632
40.55	18.7632
40.56	18.7632
40.57	18.7632
40.58	18.7632
40.59	18.7672
40.60	18.7672
40.61	18.7632
40.62	18.7632
40.63	18.7711
40.64	18.7672
40.65	18.7672
40.66	18.7632
40.67	18.7711
40.68	18.775
40.69	18.7711
40.70	18.7672
40.71	18.7632
40.72	18.7632
40.73	18.7672
40.74	18.7711
40.75	18.7672
40.76	18.7711
40.77	18.779
40.78	18.775
40.79	18.775
40.80	18.7711
40.81	18.775
40.82	18.775
40.83	18.7672
40.84	18.7711
40.85	18.775
40.86	18.7711
40.87	18.7711
40.88	18.7711
40.89	18.7672
40.90	18.7672
40.91	18.775
40.92	18.775
40.93	18.7672
40.94	18.7672
40.95	18.775
40.96	18.779
40.97	18.775
40.98	18.775
40.99	18.779
41.00	18.775
41.01	18.775
41.02	18.7711
41.03	18.779
41.04	18.779
41.05	18.7711
41.06	18.775
41.07	18.775
41.08	18.775
41.09	18.779
41.10	18.779
41.11	18.775
41.12	18.775
41.13	18.779
41.14	18.775
41.15	18.7711
41.16	18.775
41.17	18.775
41.18	18.7829
41.19	18.7868
41.20	18.7829
41.21	18.779
41.22	18.775
41.23	18.779
41.24	18.7829
41.25	18.775
41.26	18.7829
41.27	18.7829
41.28	18.775
41.29	18.775
41.30	18.779
41.31	18.7829
41.32	18.779
41.33	18.779
41.34	18.779
41.35	18.779
41.36	18.7829
41.37	18.7868
41.38	18.7829
41.39	18.7829
41.40	18.7868
41.41	18.7868
41.42	18.7829
41.43	18.7829
41.44	18.7868
41.45	18.7868
41.46	18.7868
41.47	18.7829
41.48	18.779
41.49	18.779
41.50	18.7829
41.51	18.7868
41.52	18.7868
41.53	18.7908
41.54	18.7908
41.55	18.7947
41.56	18.7947
41.57	18.7829
41.58	18.7829
41.59	18.7829
41.60	18.7868
41.61	18.7868
41.62	18.7868
41.63	18.7829
41.64	18.779
41.65	18.7868
41.66	18.7829
41.67	18.7829
41.68	18.7868
41.69	18.7829
41.70	18.7829
41.71	18.7868
41.72	18.7829
41.73	18.7829
41.74	18.7868
41.75	18.7908
41.76	18.7908
41.77	18.7947
41.78	18.7908
41.79	18.7947
41.80	18.7947
41.81	18.7908
41.82	18.7908
41.83	18.7868
41.84	18.7908
41.85	18.7947
41.86	18.7987
41.87	18.7947
41.88	18.7947
41.89	18.7987
41.90	18.8026
41.91	18.7987
41.92	18.7868
41.93	18.7868
41.94	18.7947
41.95	18.7987
41.96	18.7987
41.97	18.7947
41.98	18.7947
41.99	18.7947
42.00	18.8026
42.01	18.8026
42.02	18.7987
42.03	18.7987
42.04	18.7987
42.05	18.7947
42.06	18.7947
42.07	18.7947
42.08	18.7947
42.09	18.7987
42.10	18.7947
42.11	18.8065
42.12	18.8105
42.13	18.8065
42.14	18.8065
42.15	18.7987
42.16	18.8026
42.17	18.8065
42.18	18.7987
42.19	18.7908
42.20	18.8026
42.21	18.8026
42.22	18.7987
42.23	18.8026
42.24	18.8026
42.25	18.8026
42.26	18.8065
42.27	18.8065
42.28	18.8065
42.29	18.8065
42.30	18.8065
42.31	18.8065
42.32	18.8105
42.33	18.8105
42.34	18.8065
42.35	18.8026
42.36	18.8065
42.37	18.8105
42.38	18.8065
42.39	18.8105
42.40	18.8065
42.41	18.8065
42.42	18.8105
42.43	18.8105
42.44	18.8026
42.45	18.8105
42.46	18.8144
42.47	18.8065
42.48	18.8065
42.49	18.8144
42.50	18.8144
42.51	18.8183
42.52	18.8183
42.53	18.8105
42.54	18.8065
42.55	18.8105
42.56	18.8144
42.57	18.8144
42.58	18.8105
42.59	18.8105
42.60	18.8183
42.61	18.8183
42.62	18.8183
42.63	18.8144
42.64	18.8144
42.65	18.8144
42.66	18.8144
42.67	18.8144
42.68	18.8183
42.69	18.8223
42.70	18.8183
42.71	18.8144
42.72	18.8183
42.73	18.8183
42.74	18.8183
42.75	18.8183
42.76	18.8144
42.77	18.8183
42.78	18.8223
42.79	18.8223
42.80	18.8144
42.81	18.8105
42.82	18.8223
42.83	18.8223
42.84	18.8183
42.85	18.8144
42.86	18.8223
42.87	18.8262
42.88	18.8262
42.89	18.8302
42.90	18.8223
42.91	18.8183
42.92	18.8144
42.93	18.8144
42.94	18.8223
42.95	18.8183
42.96	18.8183
42.97	18.8223
42.98	18.8144
42.99	18.8223
43.00	18.8262
43.01	18.8223
43.02	18.8262
43.03	18.8223
43.04	18.8144
43.05	18.8183
43.06	18.8183
43.07	18.8183
43.08	18.8223
43.09	18.8183
43.10	18.8144
43.11	18.8183
43.12	18.8183
43.13	18.8223
43.14	18.8183
43.15	18.8183
43.16	18.8223
43.17	18.8262
43.18	18.8302
43.19	18.8262
43.20	18.8262
43.21	18.8302
43.22	18.8262
43.23	18.8262
43.24	18.8262
43.25	18.8223
43.26	18.8183
43.27	18.8223
43.28	18.8262
43.29	18.8262
43.30	18.8223
43.31	18.8223
43.32	18.8262
43.33	18.8262
43.34	18.8341
43.35	18.8302
43.36	18.8302
43.37	18.8341
43.38	18.8341
43.39	18.8262
43.40	18.8262
43.41	18.8302
43.42	18.8341
43.43	18.8341
43.44	18.8341
43.45	18.8341
43.46	18.8341
43.47	18.8341
43.48	18.8341
43.49	18.838
43.50	18.8341
43.51	18.842
43.52	18.842
43.53	18.838
43.54	18.838
43.55	18.8302
43.56	18.8302
43.57	18.838
43.58	18.838
43.59	18.838
43.60	18.838
43.61	18.842
43.62	18.8459
43.63	18.838
43.64	18.838
43.65	18.842
43.66	18.838
43.67	18.8341
43.68	18.842
43.69	18.842
43.70	18.838
43.71	18.838
43.72	18.838
43.73	18.8341
43.74	18.842
43.75	18.8459
43.76	18.8459
43.77	18.8498
43.78	18.8498
43.79	18.8459
43.80	18.842
43.81	18.838
43.82	18.8459
43.83	18.8498
43.84	18.8459
43.85	18.8459
43.86	18.8459
43.87	18.8498
43.88	18.8498
43.89	18.8498
43.90	18.8498
43.91	18.8538
43.92	18.8577
43.93	18.8538
43.94	18.8538
43.95	18.8538
43.96	18.8577
43.97	18.8577
43.98	18.8577
43.99	18.8577
44.00	18.8656
44.01	18.8577
44.02	18.8498
44.03	18.8538
44.04	18.8538
44.05	18.8577
44.06	18.8577
44.07	18.8577
44.08	18.8538
44.09	18.8577
44.10	18.8617
44.11	18.8617
44.12	18.8656
44.13	18.8617
44.14	18.8577
44.15	18.8577
44.16	18.8577
44.17	18.8617
44.18	18.8577
44.19	18.8538
44.20	18.8617
44.21	18.8577
44.22	18.8617
44.23	18.8577
44.24	18.8577
44.25	18.8617
44.26	18.8617
44.27	18.8577
44.28	18.8577
44.29	18.8656
44.30	18.8656
44.31	18.8617
44.32	18.8656
44.33	18.8617
44.34	18.8656
44.35	18.8617
44.36	18.8577
44.37	18.8577
44.38	18.8577
44.39	18.8617
44.40	18.8617
44.41	18.8656
44.42	18.8656
44.43	18.8695
44.44	18.8695
44.45	18.8617
44.46	18.8577
44.47	18.8577
44.48	18.8617
44.49	18.8656
44.50	18.8617
44.51	18.8617
44.52	18.8656
44.53	18.8695
44.54	18.8695
44.55	18.8695
44.56	18.8695
44.57	18.8695
44.58	18.8695
44.59	18.8656
44.60	18.8577
44.61	18.8617
44.62	18.8656
44.63	18.8617
44.64	18.8617
44.65	18.8735
44.66	18.8656
44.67	18.8656
44.68	18.8695
44.69	18.8735
44.70	18.8735
44.71	18.8695
44.72	18.8774
44.73	18.8774
44.74	18.8695
44.75	18.8735
44.76	18.8774
44.77	18.8735
44.78	18.8735
44.79	18.8774
44.80	18.8735
44.81	18.8774
44.82	18.8735
44.83	18.8695
44.84	18.8695
44.85	18.8735
44.86	18.8735
44.87	18.8774
44.88	18.8813
44.89	18.8813
44.90	18.8813
44.91	18.8813
44.92	18.8853
44.93	18.8813
44.94	18.8774
44.95	18.8813
44.96	18.8774
44.97	18.8774
44.98	18.8774
44.99	18.8774
45.00	18.8774
45.01	18.8774
45.02	18.8774
45.03	18.8813
45.04	18.8892
45.05	18.8853
45.06	18.8813
45.07	18.8813
45.08	18.8813
45.09	18.8813
45.10	18.8853
45.11	18.8813
45.12	18.8813
45.13	18.8892
45.14	18.8853
45.15	18.8853
45.16	18.8853
45.17	18.8853
45.18	18.8892
45.19	18.8892
45.20	18.8853
45.21	18.8892
45.22	18.8892
45.23	18.8892
45.24	18.8892
45.25	18.8892
45.26	18.8853
45.27	18.8892
45.28	18.8892
45.29	18.8853
45.30	18.8892
45.31	18.8892
45.32	18.8931
45.33	18.8892
45.34	18.8853
45.35	18.8892
45.36	18.8892
45.37	18.8892
45.38	18.8971
45.39	18.901
45.40	18.8971
45.41	18.8892
45.42	18.8892
45.43	18.8931
45.44	18.8931
45.45	18.8931
45.46	18.8971
45.47	18.8971
45.48	18.8931
45.49	18.8971
45.50	18.8892
45.51	18.8931
45.52	18.901
45.53	18.8971
45.54	18.901
45.55	18.905
45.56	18.8971
45.57	18.8892
45.58	18.8931
45.59	18.8931
45.60	18.8971
45.61	18.901
45.62	18.8971
45.63	18.8971
45.64	18.8971
45.65	18.901
45.66	18.901
45.67	18.905
45.68	18.901
45.69	18.8971
45.70	18.8971
45.71	18.901
45.72	18.905
45.73	18.901
45.74	18.8931
45.75	18.8892
45.76	18.8931
45.77	18.8971
45.78	18.901
45.79	18.901
45.80	18.905
45.81	18.905
45.82	18.901
45.83	18.901
45.84	18.901
45.85	18.8971
45.86	18.9089
45.87	18.9089
45.88	18.901
45.89	18.905
45.90	18.905
45.91	18.905
45.92	18.9089
45.93	18.905
45.94	18.9089
45.95	18.9089
45.96	18.905
45.97	18.905
45.98	18.905
45.99	18.905
46.00	18.9089
46.01	18.9089
46.02	18.9089
46.03	18.9089
46.04	18.905
46.05	18.905
46.06	18.9128
46.07	18.9168
46.08	18.9089
46.09	18.9128
46.10	18.9168
46.11	18.9128
46.12	18.905
46.13	18.905
46.14	18.905
46.15	18.9089
46.16	18.9128
46.17	18.9168
46.18	18.9168
46.19	18.9128
46.20	18.9128
46.21	18.9207
46.22	18.9168
46.23	18.9128
46.24	18.9168
46.25	18.9168
46.26	18.9168
46.27	18.9168
46.28	18.9168
46.29	18.9207
46.30	18.9207
46.31	18.9207
46.32	18.9246
46.33	18.9246
46.34	18.9246
46.35	18.9207
46.36	18.9168
46.37	18.9207
46.38	18.9286
46.39	18.9286
46.40	18.9246
46.41	18.9246
46.42	18.9246
46.43	18.9207
46.44	18.9207
46.45	18.9207
46.46	18.9246
46.47	18.9246
46.48	18.9246
46.49	18.9246
46.50	18.9207
46.51	18.9207
46.52	18.9207
46.53	18.9207
46.54	18.9246
46.55	18.9207
46.56	18.9207
46.57	18.9246
46.58	18.9286
46.59	18.9286
46.60	18.9286
46.61	18.9286
46.62	18.9286
46.63	18.9246
46.64	18.9246
46.65	18.9286
46.66	18.9246
46.67	18.9246
46.68	18.9286
46.69	18.9246
46.70	18.9246
46.71	18.9325
46.72	18.9325
46.73	18.9286
46.74	18.9246
46.75	18.9286
46.76	18.9286
46.77	18.9286
46.78	18.9246
46.79	18.9325
46.80	18.9325
46.81	18.9286
46.82	18.9325
46.83	18.9325
46.84	18.9286
46.85	18.9246
46.86	18.9286
46.87	18.9325
46.88	18.9325
46.89	18.9325
46.90	18.9365
46.91	18.9404
46.92	18.9365
46.93	18.9365
46.94	18.9325
46.95	18.9325
46.96	18.9404
46.97	18.9404
46.98	18.9365
46.99	18.9404
47.00	18.9365
47.01	18.9404
47.02	18.9286
47.03	18.9325
47.04	18.9365
47.05	18.9365
47.06	18.9404
47.07	18.9404
47.08	18.9404
47.09	18.9404
47.10	18.9404
47.11	18.9404
47.12	18.9404
47.13	18.9443
47.14	18.9404
47.15	18.9443
47.16	18.9483
47.17	18.9443
47.18	18.9404
47.19	18.9443
47.20	18.9404
47.21	18.9443
47.22	18.9483
47.23	18.9404
47.24	18.9443
47.25	18.9522
47.26	18.9404
47.27	18.9404
47.28	18.9443
47.29	18.9483
47.30	18.9443
47.31	18.9404
47.32	18.9443
47.33	18.9443
47.34	18.9483
47.35	18.9483
47.36	18.9443
47.37	18.9443
47.38	18.9443
47.39	18.9443
47.40	18.9443
47.41	18.9443
47.42	18.9483
47.43	18.9483
47.44	18.9443
47.45	18.9483
47.46	18.9483
47.47	18.9483
47.48	18.9483
47.49	18.9561
47.50	18.9561
47.51	18.9561
47.52	18.9522
47.53	18.9522
47.54	18.9561
47.55	18.9601
47.56	18.9522
47.57	18.9561
47.58	18.9561
47.59	18.9522
47.60	18.9522
47.61	18.9522
47.62	18.9522
47.63	18.9561
47.64	18.9601
47.65	18.964
47.66	18.9601
47.67	18.9601
47.68	18.964
47.69	18.9601
47.70	18.964
47.71	18.968
47.72	18.964
47.73	18.9561
47.74	18.9561
47.75	18.964
47.76	18.968
47.77	18.968
47.78	18.968
47.79	18.964
47.80	18.964
47.81	18.9561
47.82	18.9561
47.83	18.9561
47.84	18.9601
47.85	18.968
47.86	18.9719
47.87	18.964
47.88	18.964
47.89	18.9601
47.90	18.9561
47.91	18.964
47.92	18.964
47.93	18.964
47.94	18.9719
47.95	18.968
47.96	18.9719
47.97	18.9719
47.98	18.964
47.99	18.964
48.00	18.9601
48.01	18.9601
48.02	18.968
48.03	18.968
48.04	18.964
48.05	18.9601
48.06	18.9601
48.07	18.964
48.08	18.968
48.09	18.964
48.10	18.968
48.11	18.9719
48.12	18.964
48.13	18.968
48.14	18.9719
48.15	18.9719
48.16	18.9719
48.17	18.9758
48.18	18.9758
48.19	18.968
48.20	18.968
48.21	18.968
48.22	18.964
48.23	18.968
48.24	18.9758
48.25	18.9758
48.26	18.9719
48.27	18.9719
48.28	18.9798
48.29	18.9798
48.30	18.9719
48.31	18.9719
48.32	18.9758
48.33	18.9758
48.34	18.9758
48.35	18.9758
48.36	18.9758
48.37	18.9837
48.38	18.9798
48.39	18.9719
48.40	18.9719
48.41	18.9719
48.42	18.9758
48.43	18.9876
48.44	18.9876
48.45	18.9758
48.46	18.9798
48.47	18.9798
48.48	18.9876
48.49	18.9876
48.50	18.9837
48.51	18.9798
48.52	18.9798
48.53	18.9798
48.54	18.9798
48.55	18.9758
48.56	18.9758
48.57	18.9798
48.58	18.9798
48.59	18.9837
48.60	18.9837
48.61	18.9719
48.62	18.9798
48.63	18.9837
48.64	18.9837
48.65	18.9837
48.66	18.9758
48.67	18.9798
48.68	18.9837
48.69	18.9798
48.70	18.9798
48.71	18.9876
48.72	18.9798
48.73	18.9798
48.74	18.9837
48.75	18.9837
48.76	18.9837
48.77	18.9876
48.78	18.9916
48.79	18.9916
48.80	18.9876
48.81	18.9876
48.82	18.9876
48.83	18.9876
48.84	18.9837
48.85	18.9758
48.86	18.9837
48.87	18.9876
48.88	18.9876
48.89	18.9916
48.90	18.9955
48.91	18.9916
48.92	18.9955
48.93	18.9916
48.94	18.9876
48.95	18.9837
48.96	18.9876
48.97	18.9955
48.98	18.9955
48.99	18.9955
49.00	18.9916
49.01	18.9916
49.02	18.9916
49.03	18.9916
49.04	18.9916
49.05	18.9995
49.06	18.9995
